onset	duration	nwb_table	cond
8.222081876905351	3.0	trials	1
12.222095590584031	3.0	trials	2
16.222075967759253	3.0	trials	4
20.222089681437932	3.0	trials	9
24.222103395116612	3.0	trials	9
28.222083772291835	3.0	trials	4
32.222097485970515	3.0	trials	8
36.222077863145735	3.0	trials	8
40.22209157682442	3.0	trials	8
44.22207195399964	3.0	trials	5
48.222085667678314	3.0	trials	8
52.222099381357	3.0	trials	3
56.22207975853222	3.0	trials	8
60.2220934722109	3.0	trials	4
64.22207384938612	3.0	trials	9
68.2220875630648	3.0	trials	5
72.22206794024002	3.0	trials	9
76.2220816539187	3.0	trials	0
80.22209536759739	3.0	trials	0
84.22207574477261	3.0	trials	1
88.22208945845128	3.0	trials	9
92.2220698356265	3.0	trials	6
96.22208354930518	3.0	trials	0
100.22209726298387	3.0	trials	4
104.22207764015909	3.0	trials	0
108.22209135383777	3.0	trials	6
112.22207173101299	3.0	trials	2
116.22208544469167	3.0	trials	4
120.22206582186689	3.0	trials	7
124.22207953554557	3.0	trials	2
128.22209324922426	3.0	trials	2
132.22207362639946	3.0	trials	5
136.22208734007816	3.0	trials	8
140.22206771725337	3.0	trials	7
144.22208143093206	3.0	trials	4
148.22206180810727	3.0	trials	9
152.22207552178597	3.0	trials	4
156.22208923546464	3.0	trials	3
160.22206961263987	3.0	trials	1
164.22208332631854	3.0	trials	3
168.22206370349375	3.0	trials	6
172.22207741717244	3.0	trials	8
176.2220911308511	3.0	trials	3
180.22207150802635	3.0	trials	4
184.22208522170502	3.0	trials	7
188.22206559888025	3.0	trials	4
192.22207931255892	3.0	trials	9
196.22205968973415	3.0	trials	0
200.22207340341282	3.0	trials	0
204.22208711709152	3.0	trials	8
208.22206749426672	3.0	trials	3
212.2220812079454	3.0	trials	2
216.22206158512063	3.0	trials	8
220.2220752987993	3.0	trials	8
224.22205567597453	3.0	trials	8
228.2220693896532	3.0	trials	1
232.2220831033319	3.0	trials	3
236.2220634805071	3.0	trials	5
240.2220771941858	3.0	trials	6
244.222057571361	3.0	trials	1
248.2220712850397	3.0	trials	4
252.22208499871837	3.0	trials	6
256.2220653758936	3.0	trials	4
260.2220790895723	3.0	trials	2
264.2220594667475	3.0	trials	4
268.22207318042615	3.0	trials	3
272.2220535576014	3.0	trials	6
276.2220672712801	3.0	trials	4
280.2220809849588	3.0	trials	2
284.22206136213396	3.0	trials	4
288.22207507581265	3.0	trials	6
292.2220554529879	3.0	trials	6
296.2220691666666	3.0	trials	9
300.22204954384176	3.0	trials	9
304.22206325752046	3.0	trials	7
308.22207697119916	3.0	trials	9
312.22205734837434	3.0	trials	7
316.22207106205303	3.0	trials	3
320.22205143922827	3.0	trials	7
324.22206515290696	3.0	trials	2
328.22204553008214	3.0	trials	7
332.22205924376084	3.0	trials	7
336.22207295743954	3.0	trials	4
340.22205333461477	3.0	trials	6
344.2220670482934	3.0	trials	3
348.22204742546865	3.0	trials	1
352.22206113914734	3.0	trials	3
356.222074852826	3.0	trials	2
360.2220552300012	3.0	trials	6
364.2220689436799	3.0	trials	3
368.22204932085515	3.0	trials	2
372.2220630345338	3.0	trials	2
376.222043411709	3.0	trials	8
380.2220571253877	3.0	trials	5
384.2220708390664	3.0	trials	2
388.2220512162416	3.0	trials	3
392.2220649299203	3.0	trials	1
396.2220453070955	3.0	trials	7
400.2220590207742	3.0	trials	1
404.2220393979494	3.0	trials	1
408.2220531116281	3.0	trials	0
412.2220668253068	3.0	trials	3
416.222047202482	3.0	trials	5
420.2220609161607	3.0	trials	6
424.2220412933359	3.0	trials	3
428.2220550070146	3.0	trials	1
432.22206872069324	3.0	trials	9
436.2220490978685	3.0	trials	3
440.2220628115472	3.0	trials	1
444.2220431887224	3.0	trials	1
448.22205690240105	3.0	trials	3
452.2220372795763	3.0	trials	0
456.222050993255	3.0	trials	0
460.2220647069336	3.0	trials	6
464.22204508410886	3.0	trials	7
468.22205879778755	3.0	trials	9
472.2220391749628	3.0	trials	2
476.22205288864143	3.0	trials	6
480.22203326581666	3.0	trials	0
484.22204697949536	3.0	trials	4
488.22206069317406	3.0	trials	5
492.22204107034923	3.0	trials	5
496.22205478402793	3.0	trials	4
500.22203516120317	3.0	trials	5
504.22204887488186	3.0	trials	1
508.22202925205704	3.0	trials	2
512.2220429657357	3.0	trials	5
516.2220566794144	3.0	trials	2
520.2220370565897	3.0	trials	1
524.2220507702683	3.0	trials	5
528.2220311474435	3.0	trials	7
532.2220448611222	3.0	trials	5
536.2220252382974	3.0	trials	5
540.2220389519762	3.0	trials	0
544.2220526656548	3.0	trials	4
548.22203304283	3.0	trials	6
552.2220467565087	3.0	trials	0
556.2220271336839	3.0	trials	3
560.2220408473626	3.0	trials	5
564.2220545610413	3.0	trials	9
568.2220349382166	3.0	trials	7
572.2220486518952	3.0	trials	1
576.2220290290704	3.0	trials	2
580.2220427427491	3.0	trials	1
584.2220231199243	3.0	trials	2
588.2220368336029	3.0	trials	5
592.2220505472817	3.0	trials	0
596.2220309244569	3.0	trials	0
600.2220446381356	3.0	trials	6
604.2220250153108	3.0	trials	7
608.2220387289894	3.0	trials	0
612.2220191061647	3.0	trials	6
616.2220328198433	3.0	trials	1
620.2220465335221	3.0	trials	4
624.2220269106973	3.0	trials	5
628.222040624376	3.0	trials	9
632.2220210015512	3.0	trials	9
636.2220347152298	3.0	trials	4
640.2220484289086	3.0	trials	0
644.2220288060838	3.0	trials	1
648.2220425197625	3.0	trials	7
652.2220228969377	3.0	trials	0
656.2220366106163	3.0	trials	3
660.2220169877916	3.0	trials	6
664.2220307014702	3.0	trials	9
668.222044415149	3.0	trials	6
672.2220247923242	3.0	trials	2
676.2220385060028	3.0	trials	8
680.2220188831781	3.0	trials	4
684.2220325968567	3.0	trials	2
688.2220463105355	3.0	trials	9
692.2220266877106	3.0	trials	3
696.2220404013893	3.0	trials	0
700.2220207785646	3.0	trials	3
704.2220344922432	3.0	trials	8
708.2220148694184	3.0	trials	6
712.2220285830971	3.0	trials	4
716.2220422967758	3.0	trials	1
720.222022673951	3.0	trials	6
724.2220363876297	3.0	trials	7
728.222016764805	3.0	trials	3
732.2220304784836	3.0	trials	8
736.2220108556588	3.0	trials	4
740.2220245693375	3.0	trials	1
744.2220382830162	3.0	trials	4
748.2220186601915	3.0	trials	6
752.2220323738701	3.0	trials	0
756.2220127510453	3.0	trials	3
760.222026464724	3.0	trials	7
764.2220401784026	3.0	trials	5
768.2220205555778	3.0	trials	8
772.2220342692566	3.0	trials	3
776.2220146464318	3.0	trials	7
780.2220283601105	3.0	trials	8
784.2220087372857	3.0	trials	3
788.2220224509643	3.0	trials	9
792.2220361646431	3.0	trials	7
796.2220165418182	3.0	trials	2
800.222030255497	3.0	trials	2
804.2220106326722	3.0	trials	6
808.2220243463508	3.0	trials	7
812.2220047235261	3.0	trials	3
816.2220184372047	3.0	trials	9
820.2220321508835	3.0	trials	5
824.2220125280586	3.0	trials	8
828.2220262417374	3.0	trials	5
832.2220066189126	3.0	trials	6
836.2220203325912	3.0	trials	3
840.2220340462699	3.0	trials	7
844.2220144234451	3.0	trials	0
848.2220281371239	3.0	trials	1
852.2220085142991	3.0	trials	8
856.2220222279777	3.0	trials	2
860.222002605153	3.0	trials	1
864.2220163188316	3.0	trials	5
868.2220300325102	3.0	trials	8
872.2220104096855	3.0	trials	0
876.2220241233642	3.0	trials	3
880.2220045005395	3.0	trials	7
884.2220182142181	3.0	trials	8
888.2219985913933	3.0	trials	8
892.222012305072	3.0	trials	9
896.2220260187507	3.0	trials	5
900.2220063959259	3.0	trials	8
904.2220201096046	3.0	trials	7
908.2220004867798	3.0	trials	2
912.2220142004585	3.0	trials	1
916.2220279141371	3.0	trials	0
920.2220082913124	3.0	trials	0
924.2220220049911	3.0	trials	5
928.2220023821662	3.0	trials	8
932.222016095845	3.0	trials	1
936.2219964730202	3.0	trials	1
940.2220101866989	3.0	trials	9
944.2220239003775	3.0	trials	7
948.2220042775527	3.0	trials	4
952.2220179912315	3.0	trials	2
956.2219983684067	3.0	trials	4
960.2220120820854	3.0	trials	9
964.222025795764	3.0	trials	9
968.2220061729392	3.0	trials	5
972.2220198866179	3.0	trials	6
976.2220002637931	3.0	trials	1
980.2220139774719	3.0	trials	9
984.2219943546471	3.0	trials	5
988.2220080683257	3.0	trials	7
992.2220217820044	3.0	trials	0
996.2220021591796	3.0	trials	5
1000.2220158728584	3.0	trials	7
1004.2219962500335	3.0	trials	6
1008.2220099637123	3.0	trials	6
1012.2220236773909	3.0	trials	5
1016.2220040545661	3.0	trials	7
1020.2220177682448	3.0	trials	2
1024.22199814542	3.0	trials	1
1028.2220118590988	3.0	trials	2
1032.221992236274	3.0	trials	5
1036.2220059499525	3.0	trials	7
1040.2220196636313	3.0	trials	6
1044.2220000408065	3.0	trials	0
1048.2220137544853	3.0	trials	8
1052.2219941316605	3.0	trials	1
1056.222007845339	3.0	trials	4
1060.2220215590178	3.0	trials	8
1064.222001936193	3.0	trials	4
1068.2220156498718	3.0	trials	9
1072.221996027047	3.0	trials	8
1076.2220097407255	3.0	trials	9
1080.2219901179008	3.0	trials	6
1084.2220038315795	3.0	trials	4
1088.2220175452583	3.0	trials	3
1092.2219979224333	3.0	trials	0
1096.222011636112	3.0	trials	6
1100.2219920132873	3.0	trials	3
1104.222005726966	3.0	trials	0
1108.2220194406445	3.0	trials	1
1112.2219998178198	3.0	trials	8
1116.2220135314985	3.0	trials	2
1120.2219939086738	3.0	trials	5
1124.2220076223525	3.0	trials	0
1128.2219879995278	3.0	trials	3
1132.2220017132063	3.0	trials	8
1136.222015426885	3.0	trials	9
1140.2219958040603	3.0	trials	8
1144.222009517739	3.0	trials	2
1148.2219898949143	3.0	trials	7
1152.2220036085928	3.0	trials	9
1156.2220173222715	3.0	trials	4
1160.2219976994468	3.0	trials	1
1164.2220114131253	3.0	trials	5
1168.2219917903005	3.0	trials	9
1172.2220055039793	3.0	trials	2
1176.222019217658	3.0	trials	7
1180.2219995948333	3.0	trials	0
1184.2220133085118	3.0	trials	6
1188.221993685687	3.0	trials	2
1192.2220073993658	3.0	trials	7
1196.221987776541	3.0	trials	5
1200.2220014902198	3.0	trials	9
1204.2220152038983	3.0	trials	0
