onset	duration	nwb_table	cond
11.979372508890755	3.0	trials	1
15.979386222569437	3.0000000000000018	trials	5
19.979366599744658	3.0	trials	9
23.979380313423338	3.0	trials	0
27.979360690598558	3.0	trials	7
31.979374404277237	3.0	trials	3
35.97938811795592	3.0	trials	5
39.97936849513114	3.0	trials	1
43.979382208809824	3.0	trials	4
47.979362585985044	3.0	trials	0
51.97937629966372	3.0	trials	8
55.97935667683895	3.0	trials	6
59.97937039051762	3.0	trials	8
63.979384104196306	2.999999999999993	trials	9
67.97936448137152	3.0	trials	9
71.9793781950502	3.0	trials	9
75.97935857222542	3.0	trials	0
79.9793722859041	3.0	trials	0
83.97938599958279	3.0	trials	0
87.97936637675801	3.0	trials	3
91.97938009043669	3.0	trials	5
95.97936046761191	3.0	trials	9
99.9793741812906	3.0	trials	5
103.97935455846581	3.0	trials	6
107.9793682721445	3.0	trials	5
111.97938198582317	3.0	trials	1
115.97936236299839	3.0	trials	0
119.97937607667707	3.0	trials	1
123.97935645385229	3.0	trials	6
127.97937016753097	3.000000000000014	trials	4
131.97938388120966	3.0	trials	9
135.9793642583849	3.0	trials	0
139.97937797206356	3.0	trials	1
143.97935834923877	3.0	trials	6
147.97937206291746	3.0	trials	5
151.97935244009267	3.0	trials	7
155.97936615377137	3.0	trials	0
159.97937986745004	3.0	trials	3
163.97936024462527	3.0	trials	2
167.97937395830394	3.0	trials	4
171.97935433547917	3.0	trials	0
175.97936804915784	3.0	trials	8
179.97938176283654	3.0	trials	7
183.97936214001174	3.0	trials	2
187.9793758536904	3.0	trials	8
191.97935623086565	3.0	trials	9
195.97936994454432	3.0	trials	7
199.97935032171955	3.0	trials	3
203.97936403539822	3.0	trials	9
207.97937774907692	3.0	trials	5
211.97935812625212	3.0	trials	2
215.97937183993082	3.0	trials	2
219.97935221710603	3.0	trials	6
223.97936593078472	3.0	trials	0
227.9793796444634	3.0	trials	1
231.97936002163863	3.0	trials	6
235.9793737353173	3.0	trials	4
239.9793541124925	3.0	trials	3
243.9793678261712	3.0	trials	7
247.9793482033464	3.0	trials	0
251.9793619170251	3.0	trials	6
255.97937563070377	3.0	trials	6
259.979356007879	3.0	trials	6
263.9793697215577	3.0	trials	5
267.9793500987329	3.0	trials	8
271.9793638124116	3.0	trials	1
275.9793775260903	3.0	trials	4
279.9793579032655	3.0	trials	1
283.97937161694415	3.0	trials	8
287.9793519941194	3.0	trials	8
291.9793657077981	3.0	trials	7
295.97934608497326	3.0	trials	4
299.97935979865196	3.0	trials	6
303.97937351233065	3.0	trials	6
