onset	duration	nwb_table	cond
7.961355086158256	3.000000000000001	trials	4
11.961334459898747	3.0	trials	9
15.961347170134337	3.0000000000000018	trials	3
19.96132654387483	3.0	trials	8
23.961339254110417	3.0	trials	3
27.961351964346008	3.0	trials	6
31.9613313380865	2.9999999999999964	trials	8
35.96134404832209	3.0	trials	7
39.96132342206258	3.0	trials	8
43.96133613229817	3.0	trials	8
47.96134884253376	3.0	trials	1
51.961328216274254	3.0	trials	9
55.96134092650984	3.0	trials	6
59.96135363674543	3.0	trials	0
63.96133301048592	3.000000000000007	trials	6
67.96134572072151	3.0	trials	5
71.961325094462	3.0	trials	2
75.96133780469759	3.0	trials	8
79.96135051493317	3.0	trials	5
83.96132988867367	3.0	trials	3
87.96134259890925	3.0	trials	0
91.96132197264976	3.0	trials	6
95.96133468288534	3.0	trials	1
99.96134739312093	3.0	trials	7
103.96132676686142	3.0	trials	8
107.96133947709701	3.0	trials	4
111.9613188508375	3.0	trials	0
115.9613315610731	3.0	trials	0
119.96134427130868	3.0	trials	7
123.96132364504918	3.0	trials	6
127.96133635528476	2.999999999999986	trials	0
131.96131572902524	3.0	trials	6
135.96132843926085	3.0	trials	3
139.96134114949643	3.0	trials	5
143.96132052323694	3.0	trials	6
147.96133323347252	3.0	trials	4
151.96131260721302	3.0	trials	2
155.9613253174486	3.0	trials	0
159.96133802768418	3.0	trials	7
163.96131740142468	3.0	trials	5
167.96133011166026	3.0	trials	7
171.96130948540076	3.0	trials	3
175.96132219563634	3.0	trials	2
179.96133490587192	3.0	trials	4
183.96131427961242	3.0	trials	0
187.961326989848	3.0	trials	0
191.9613063635885	3.0	trials	0
195.9613190738241	3.0	trials	8
199.9613317840597	3.0	trials	0
203.96131115780017	3.0	trials	8
207.96132386803578	3.0	trials	1
211.96130324177625	3.0	trials	1
215.96131595201186	3.0	trials	0
219.96132866224744	3.0	trials	9
223.96130803598794	3.0	trials	1
227.96132074622352	3.0	trials	0
231.96130011996402	3.0	trials	6
235.9613128301996	3.0	trials	3
239.96132554043518	3.0	trials	7
243.96130491417568	3.0	trials	5
247.96131762441127	3.0	trials	3
251.96129699815177	3.0	trials	3
255.96130970838735	3.0000000000000284	trials	6
259.96132241862296	3.0	trials	8
263.96130179236343	3.0	trials	0
267.961314502599	3.0	trials	2
271.9613272128346	3.0	trials	9
275.9613065865751	3.0	trials	1
279.9613192968107	3.0	trials	0
283.9612986705512	3.0	trials	1
287.96131138078675	3.0	trials	4
