onset	duration	nwb_table	cond
9.859035893987038	3.0	trials	5
13.859048938703602	3.0	trials	4
17.859061983420165	3.0	trials	3
21.859041691638843	3.0	trials	0
25.859054736355407	3.0	trials	2
29.859034444574085	3.0	trials	4
33.85904748929065	3.0	trials	5
37.85906053400721	3.0	trials	8
41.859040242225895	3.0	trials	3
45.859053286942455	3.0	trials	9
49.85903299516114	3.0	trials	2
53.8590460398777	3.0	trials	6
57.85902574809638	3.0	trials	9
61.85903879281294	3.0	trials	0
65.8590518375295	3.0	trials	1
69.85903154574818	3.0	trials	5
73.85904459046475	3.0	trials	7
77.85902429868342	3.0	trials	5
81.85903734339999	3.0	trials	3
85.85905038811656	3.0	trials	8
89.85903009633523	3.0	trials	6
93.8590431410518	3.0	trials	2
97.85902284927047	3.0	trials	1
101.85903589398704	3.0	trials	6
105.8590489387036	3.0	trials	9
109.85902864692228	3.0	trials	7
113.85904169163884	3.0	trials	6
117.85902139985753	3.0	trials	9
121.85903444457408	3.0	trials	6
125.85904748929065	3.0	trials	7
129.85902719750933	3.0	trials	6
133.8590402422259	3.0	trials	6
137.85901995044458	3.0	trials	6
141.85903299516113	3.0	trials	9
145.85904603987768	3.0	trials	6
149.85902574809637	3.0	trials	0
153.85903879281292	3.0	trials	5
157.8590185010316	3.0	trials	4
161.8590315457482	3.0	trials	9
165.85904459046475	3.0	trials	8
169.85902429868344	3.0	trials	2
173.8590373434	3.0	trials	3
177.85901705161868	3.0	trials	3
181.85903009633523	3.0	trials	3
185.85904314105179	3.0	trials	3
189.85902284927047	3.0	trials	9
193.85903589398703	3.0	trials	2
197.85901560220572	3.0	trials	8
201.85902864692227	3.0	trials	8
205.85904169163885	3.0	trials	5
209.8590213998575	3.0	trials	9
213.8590344445741	3.0	trials	2
217.85901415279275	3.0	trials	8
221.85902719750933	3.0	trials	3
225.8590402422259	3.0	trials	0
229.85901995044458	3.0	trials	9
233.85903299516113	3.0	trials	2
237.85901270337982	3.0	trials	4
241.85902574809637	3.0	trials	5
245.85903879281292	3.0	trials	3
249.8590185010316	3.0	trials	5
253.85903154574817	3.0	trials	5
257.85901125396686	3.0	trials	0
261.85902429868344	3.0	trials	8
265.85903734339996	3.0	trials	1
269.85901705161865	3.0	trials	4
273.85903009633523	3.0	trials	4
277.8590098045539	3.0	trials	1
281.85902284927045	3.0	trials	4
285.859035893987	3.0	trials	2
289.8590156022057	3.0	trials	2
293.8590286469223	3.0	trials	7
297.85900835514093	3.0	trials	0
301.8590213998575	3.0	trials	6
305.8590344445741	3.0	trials	9
309.8590141527928	3.0	trials	5
313.8590271975093	3.0	trials	6
317.859006905728	3.0	trials	5
321.8590199504446	3.0	trials	2
325.85903299516116	3.0	trials	7
329.8590127033798	3.0	trials	4
333.85902574809637	3.0	trials	4
337.85900545631506	3.0	trials	4
341.85901850103164	3.0	trials	4
345.85903154574817	3.0	trials	0
349.85901125396686	3.0	trials	8
353.85902429868344	3.0	trials	9
357.85903734339996	3.0	trials	8
361.85901705161865	3.0	trials	7
365.85903009633523	3.0	trials	9
369.8590098045539	3.0	trials	9
373.85902284927045	3.0	trials	1
377.859035893987	3.0	trials	1
381.8590156022057	3.0	trials	8
385.8590286469223	3.0	trials	0
389.85900835514093	3.0	trials	1
393.8590213998575	3.0	trials	7
397.8590344445741	3.0	trials	3
401.8590141527928	3.0	trials	6
405.8590271975093	3.0	trials	8
409.859006905728	3.0	trials	0
413.8590199504446	3.0	trials	0
417.8590329951611	3.0	trials	9
421.8590127033798	3.0	trials	8
425.85902574809637	3.0	trials	1
429.85900545631506	3.0	trials	9
433.8590185010316	3.0	trials	2
437.85903154574817	3.0	trials	5
441.85901125396686	3.0	trials	3
445.85902429868344	3.0	trials	2
449.8590040069021	3.0	trials	2
453.85901705161865	3.0	trials	9
457.85903009633523	3.0	trials	6
461.8590098045539	3.0	trials	5
465.85902284927045	3.0	trials	5
469.85900255748913	3.0	trials	0
473.8590156022057	3.0	trials	3
477.8590286469223	3.0	trials	7
481.85900835514093	3.0	trials	0
485.8590213998575	3.0	trials	4
489.8590011080762	3.0	trials	5
493.8590141527928	3.0	trials	0
497.8590271975093	3.0	trials	4
501.859006905728	3.0	trials	0
505.8590199504446	3.0	trials	2
509.85899965866327	3.0	trials	3
513.8590127033798	3.0	trials	6
517.8590257480963	3.0	trials	8
521.859005456315	3.0	trials	4
525.8590185010316	3.0	trials	5
529.8589982092503	3.0	trials	4
533.8590112539669	3.0	trials	5
537.8590242986834	3.0	trials	4
541.8590040069021	3.0	trials	2
545.8590170516187	3.0	trials	1
549.8590300963352	3.0	trials	1
553.8590098045539	3.0	trials	0
557.8590228492704	3.0	trials	9
561.8590025574891	3.0	trials	7
565.8590156022057	3.0	trials	1
569.8590286469223	3.0	trials	2
573.859008355141	3.0	trials	8
577.8590213998575	3.0	trials	7
581.8590011080762	3.0	trials	8
585.8590141527927	3.0	trials	4
589.8590271975094	3.0	trials	6
593.859006905728	3.0	trials	9
597.8590199504446	3.0	trials	3
601.8589996586633	3.0	trials	6
605.8590127033798	3.0	trials	0
609.8590257480963	3.0	trials	2
613.859005456315	3.0	trials	5
617.8590185010316	3.0	trials	7
621.8589982092503	3.0	trials	1
625.8590112539669	3.0	trials	4
629.8590242986834	3.0	trials	6
633.8590040069021	3.0	trials	4
637.8590170516187	3.0	trials	8
641.8589967598373	3.0	trials	0
645.8590098045539	3.0	trials	7
649.8590228492704	3.0	trials	0
653.8590025574891	3.0	trials	2
657.8590156022057	3.0	trials	6
661.8589953104243	3.0	trials	7
665.859008355141	3.0	trials	0
669.8590213998575	3.0	trials	6
673.8590011080762	3.0	trials	9
677.8590141527927	3.0	trials	0
681.8589938610114	3.0	trials	4
685.859006905728	3.0	trials	3
689.8590199504446	3.0	trials	7
693.8589996586633	3.0	trials	6
697.8590127033798	3.0	trials	1
701.8589924115985	3.0	trials	1
705.859005456315	3.0	trials	3
709.8590185010316	3.0	trials	2
713.8589982092503	3.0	trials	3
717.8590112539669	3.0	trials	2
721.8589909621855	3.0	trials	1
725.8590040069021	3.0	trials	9
729.8590170516187	3.0	trials	7
733.8589967598373	3.0	trials	5
737.8590098045539	3.0	trials	5
741.8590228492704	3.0	trials	6
745.8590025574891	3.0	trials	2
749.8590156022057	3.0	trials	2
753.8589953104243	3.0	trials	2
757.859008355141	3.0	trials	8
761.8590213998575	3.0	trials	4
765.8590011080762	3.0	trials	3
769.8590141527927	3.0	trials	9
773.8589938610114	3.0	trials	5
777.859006905728	3.0	trials	9
781.8590199504446	3.0	trials	3
785.8589996586633	3.0	trials	5
789.8590127033798	3.0	trials	9
793.8589924115985	3.0	trials	8
797.859005456315	3.0	trials	9
801.8590185010316	3.0	trials	0
805.8589982092503	3.0	trials	2
809.8590112539669	3.0	trials	7
813.8589909621855	3.0	trials	0
817.8590040069021	3.0	trials	5
821.8590170516187	3.0	trials	7
825.8589967598373	3.0	trials	6
829.8590098045539	3.0	trials	4
833.8589895127726	3.0	trials	5
837.8590025574891	3.0	trials	7
841.8590156022057	3.0	trials	1
845.8589953104243	3.0	trials	3
849.859008355141	3.0	trials	6
853.8589880633597	3.0	trials	6
857.8590011080762	3.0	trials	1
861.8590141527927	3.0	trials	0
865.8589938610114	3.0	trials	2
869.8590069057279	3.0	trials	9
873.8589866139466	3.0	trials	4
877.8589996586633	3.0	trials	1
881.8590127033798	3.0	trials	0
885.8589924115985	3.0	trials	3
889.859005456315	3.0	trials	6
893.8589851645337	3.0	trials	7
897.8589982092503	3.0	trials	3
901.8590112539669	3.0	trials	7
905.8589909621855	3.0	trials	3
909.8590040069021	3.0	trials	0
913.8589837151208	3.0	trials	1
917.8589967598373	3.0	trials	2
921.8590098045539	3.0	trials	8
925.8589895127726	3.0	trials	7
929.8590025574891	3.0	trials	1
933.8590156022057	3.0	trials	3
937.8589953104243	3.0	trials	7
941.859008355141	3.0	trials	8
945.8589880633597	3.0	trials	0
949.8590011080762	3.0	trials	1
953.8590141527927	3.0	trials	7
957.8589938610114	3.0	trials	8
961.8590069057279	3.0	trials	3
965.8589866139466	3.0	trials	6
969.8589996586633	3.0	trials	7
973.8590127033798	3.0	trials	7
977.8589924115985	3.0	trials	5
981.859005456315	3.0	trials	4
985.8589851645337	3.0	trials	9
989.8589982092503	3.0	trials	1
993.8590112539669	3.0	trials	9
997.8589909621855	3.0	trials	2
1001.8590040069021	3.0	trials	6
1005.8589837151208	3.0	trials	4
1009.8589967598373	3.0	trials	6
1013.8590098045539	3.0	trials	3
1017.8589895127726	3.0	trials	9
1021.8590025574891	2.9999999999998863	trials	7
1025.8589822657077	3.0	trials	8
1029.8589953104245	3.0	trials	7
1033.859008355141	3.0	trials	8
1037.8589880633597	3.0	trials	5
1041.8590011080762	3.0	trials	4
1045.858980816295	3.0	trials	0
1049.8589938610114	3.0	trials	1
1053.859006905728	3.0	trials	3
1057.8589866139466	3.0	trials	2
1061.8589996586632	3.0	trials	7
1065.8589793668818	3.0	trials	7
1069.8589924115984	3.0	trials	1
1073.8590054563151	3.0	trials	8
1077.8589851645338	3.0	trials	2
1081.8589982092503	3.0	trials	0
1085.858977917469	3.0	trials	1
1089.8589909621855	3.0	trials	5
1093.859004006902	3.0	trials	8
1097.8589837151208	3.0	trials	6
1101.8589967598373	3.0	trials	1
1105.858976468056	3.0	trials	5
1109.8589895127725	3.0	trials	9
1113.8590025574892	3.0	trials	4
1117.8589822657077	3.0	trials	4
1121.8589953104245	3.0	trials	3
1125.859008355141	3.0	trials	4
1129.8589880633597	3.0	trials	6
1133.8590011080762	3.0	trials	8
1137.858980816295	3.0	trials	8
1141.8589938610114	3.0	trials	0
1145.859006905728	3.0	trials	9
1149.8589866139466	3.0	trials	3
1153.8589996586632	3.0	trials	2
1157.8589793668818	3.0	trials	8
1161.8589924115984	3.0	trials	8
1165.8590054563151	3.0	trials	7
1169.8589851645338	3.0	trials	3
1173.8589982092503	3.0	trials	1
1177.858977917469	3.0	trials	4
1181.8589909621855	3.0	trials	0
1185.859004006902	3.0	trials	8
1189.8589837151208	3.0	trials	1
1193.8589967598373	3.0	trials	1
1197.858976468056	3.0	trials	1
1201.8589895127725	3.0	trials	5
1205.859002557489	3.0	trials	5
