onset	duration	nwb_table	cond
10.211771655195955	3.0	trials	4
14.211752255356739	3.0	trials	4
18.211766192022843	3.0	trials	7
22.211780128688943	3.0	trials	5
26.21176072884973	3.0	trials	9
30.211774665515833	3.0	trials	4
34.211755265676615	3.0	trials	8
38.21176920234272	3.0	trials	4
42.211749802503505	3.0	trials	5
46.211763739169605	3.0	trials	2
50.21177767583571	3.0	trials	2
54.211758275996495	3.0	trials	9
58.211772212662595	3.0	trials	7
62.211752812823384	3.000000000000007	trials	0
66.21176674948948	3.0	trials	7
70.21178068615559	3.0	trials	2
74.21176128631637	3.0	trials	9
78.21177522298248	3.0	trials	6
82.21175582314326	3.0	trials	2
86.21176975980936	3.0	trials	6
90.21175035997015	3.0	trials	6
94.21176429663625	3.0	trials	4
98.21177823330235	3.0	trials	5
102.21175883346314	3.0	trials	9
106.21177277012924	3.0	trials	8
110.21175337029003	3.0	trials	9
114.21176730695613	3.0	trials	1
118.21174790711692	3.0	trials	7
122.21176184378302	3.0	trials	0
126.21177578044912	2.999999999999986	trials	2
130.2117563806099	3.0	trials	7
134.211770317276	3.0	trials	1
138.2117509174368	3.0	trials	1
142.21176485410288	3.0	trials	7
146.21174545426368	3.0	trials	3
150.21175939092979	3.0	trials	4
154.2117733275959	3.0	trials	9
158.21175392775666	3.0	trials	3
162.21176786442277	3.0	trials	2
166.21174846458356	3.0	trials	6
170.21176240124967	3.0	trials	8
174.21177633791575	3.0	trials	8
178.21175693807655	3.0	trials	3
182.21177087474265	3.0	trials	7
186.21175147490342	3.0	trials	8
190.21176541156953	3.0	trials	5
194.21174601173033	3.0	trials	8
198.21175994839643	3.0	trials	4
202.21177388506254	3.0	trials	8
206.2117544852233	3.0	trials	4
210.21176842188942	3.0	trials	4
214.2117490220502	3.0	trials	3
218.2117629587163	3.0	trials	0
222.2117435588771	3.0	trials	4
226.2117574955432	3.0	trials	6
230.2117714322093	3.0	trials	8
234.21175203237007	3.0	trials	1
238.21176596903618	3.0	trials	0
242.21174656919698	3.0	trials	7
246.21176050586305	3.0	trials	9
250.21177444252916	3.0	trials	7
254.21175504268996	3.0	trials	8
258.21176897935607	3.0	trials	1
262.21174957951683	3.0	trials	1
266.21176351618294	3.0	trials	9
270.2117441163437	3.0	trials	3
274.2117580530098	3.0	trials	8
278.2117719896759	3.0	trials	0
282.21175258983675	3.0	trials	9
286.2117665265028	3.0	trials	5
290.2117471266636	3.0	trials	1
294.21176106332973	3.0	trials	6
298.2117416634905	3.0	trials	5
302.2117556001566	3.0	trials	6
306.2117695368227	3.0	trials	2
310.2117501369835	3.0	trials	1
314.2117640736496	3.0	trials	2
318.21174467381036	3.0	trials	5
322.21175861047647	3.0	trials	3
326.2117725471426	3.0	trials	4
330.21175314730334	3.0	trials	8
334.21176708396945	3.0	trials	2
338.2117476841303	3.0	trials	0
342.2117616207964	3.0	trials	4
346.21174222095715	3.0	trials	6
350.21175615762326	3.0	trials	9
354.21177009428936	3.0	trials	9
358.21175069445013	3.0	trials	8
362.21176463111624	3.0	trials	0
366.211745231277	3.0	trials	0
370.2117591679431	3.0	trials	8
374.2117397681039	3.0	trials	6
378.21175370477	3.0	trials	1
382.2117676414361	3.0	trials	7
386.2117482415969	3.0	trials	7
390.211762178263	3.0	trials	6
394.2117427784238	3.0	trials	0
398.2117567150899	3.0	trials	1
402.211770651756	3.0	trials	5
406.2117512519168	3.0	trials	8
410.2117651885829	3.0	trials	3
414.21174578874366	3.0	trials	3
418.21175972540976	3.0	trials	6
422.21174032557053	3.0	trials	5
426.21175426223664	3.0	trials	1
430.21176819890275	3.0	trials	9
434.2117487990635	3.0	trials	6
438.2117627357296	3.0	trials	5
442.21174333589045	3.0	trials	9
446.21175727255655	3.0	trials	3
450.2117378727173	3.0	trials	5
454.21175180938343	3.0	trials	2
458.21176574604954	3.0	trials	4
462.2117463462103	3.0	trials	5
466.2117602828764	3.0	trials	1
470.2117408830372	3.0	trials	1
474.2117548197033	3.0	trials	4
478.2117687563694	3.0	trials	0
482.21174935653016	3.0	trials	5
486.21176329319627	3.0	trials	3
490.2117438933571	3.0	trials	5
494.21175783002315	3.0	trials	1
498.21173843018397	3.0	trials	3
502.2117523668501	3.0	trials	6
506.2117663035162	3.0	trials	8
510.21174690367695	3.0	trials	4
514.211760840343	3.0	trials	1
518.2117414405038	3.0	trials	1
522.21175537717	3.0	trials	6
526.2117359773307	3.0	trials	2
530.2117499139969	3.0	trials	6
534.2117638506629	3.0	trials	3
538.2117444508237	3.0	trials	7
542.2117583874898	3.0	trials	2
546.2117389876506	3.0	trials	9
550.2117529243167	3.0	trials	6
554.2117668609828	3.0	trials	8
558.2117474611435	3.0	trials	5
562.2117613978097	3.0	trials	9
566.2117419979705	3.0	trials	0
570.2117559346366	3.0	trials	7
574.2117365347974	3.0	trials	9
578.2117504714635	3.0	trials	0
582.2117644081296	3.0	trials	9
586.2117450082903	3.0	trials	0
590.2117589449565	3.0	trials	3
594.2117395451172	3.0	trials	0
598.2117534817834	3.0	trials	0
602.2117340819441	3.0	trials	5
606.2117480186103	3.0	trials	2
610.2117619552763	3.0	trials	6
614.2117425554371	3.0	trials	3
618.2117564921032	3.0	trials	9
622.211737092264	3.0	trials	9
626.2117510289302	3.0	trials	1
630.2117649655962	3.0	trials	7
634.211745565757	3.0	trials	7
638.2117595024231	3.0	trials	8
642.2117401025839	3.0	trials	2
646.21175403925	3.0	trials	3
650.2117346394108	3.0	trials	7
654.2117485760768	3.0	trials	3
658.211762512743	3.0	trials	4
662.2117431129037	3.0	trials	4
666.2117570495699	3.0	trials	0
670.2117376497307	3.0	trials	2
674.2117515863968	3.0	trials	1
678.2117655230628	3.0	trials	7
682.2117461232236	3.0	trials	6
686.2117600598898	3.0	trials	7
690.2117406600505	3.0	trials	5
694.2117545967167	3.0	trials	7
698.2117351968774	3.0	trials	7
702.2117491335435	3.0	trials	0
706.2117630702096	3.0	trials	2
710.2117436703704	3.0	trials	9
714.2117576070365	3.0	trials	5
718.2117382071973	3.0	trials	1
722.2117521438634	3.0	trials	9
726.2117660805295	3.0	trials	1
730.2117466806903	3.0	trials	7
734.2117606173564	3.0	trials	2
738.2117412175172	3.0	trials	4
742.2117551541833	3.0	trials	7
746.2117357543441	3.0	trials	5
750.2117496910101	3.0	trials	8
754.2117636276763	3.0	trials	2
758.211744227837	3.0	trials	0
762.2117581645032	3.0	trials	7
766.2117387646639	3.0	trials	1
770.21175270133	3.0	trials	6
774.2117333014909	3.0	trials	0
778.2117472381569	3.0	trials	0
782.211761174823	3.0	trials	2
786.2117417749838	3.0	trials	6
790.21175571165	3.0	trials	8
794.2117363118107	3.0	trials	2
798.2117502484768	3.0	trials	2
802.2117641851429	3.0	trials	4
806.2117447853037	3.0	trials	4
810.2117587219698	3.0	trials	6
814.2117393221306	3.0	trials	0
818.2117532587966	3.0	trials	9
822.2117338589575	3.0	trials	7
826.2117477956235	3.0	trials	0
830.2117617322897	3.0	trials	5
834.2117423324505	3.0	trials	5
838.2117562691166	3.0	trials	2
842.2117368692774	3.0	trials	8
846.2117508059434	3.0	trials	4
850.2117647426096	3.0	trials	8
854.2117453427703	3.0	trials	7
858.2117592794365	3.0	trials	9
862.2117398795972	3.0	trials	4
866.2117538162634	3.0	trials	3
870.2117344164241	3.0	trials	5
874.2117483530902	3.0	trials	6
878.2117622897563	3.0	trials	3
882.2117428899171	3.0	trials	3
886.2117568265832	3.0	trials	7
890.211737426744	3.0	trials	3
894.2117513634101	3.0	trials	8
898.2117319635709	3.0	trials	8
902.211745900237	3.0	trials	6
906.2117598369031	3.0	trials	2
910.2117404370639	3.0	trials	7
914.21175437373	3.0	trials	8
918.2117349738908	3.0	trials	2
922.2117489105568	3.0	trials	2
926.211762847223	3.0	trials	1
930.2117434473837	3.0	trials	3
934.2117573840499	3.0	trials	7
938.2117379842107	3.0	trials	0
942.2117519208767	3.0	trials	8
946.2117325210376	3.0	trials	7
950.2117464577036	3.0	trials	9
954.2117603943698	3.0	trials	8
958.2117409945305	3.0	trials	1
962.2117549311967	3.0	trials	0
966.2117355313574	3.0	trials	1
970.2117494680235	3.0	trials	9
974.2117634046896	3.0	trials	5
978.2117440048504	3.0	trials	0
982.2117579415165	3.0	trials	2
986.2117385416773	3.0	trials	1
990.2117524783433	3.0	trials	4
994.2117330785042	3.0	trials	0
998.2117470151703	3.0	trials	1
1002.2117609518364	3.0	trials	5
1006.2117415519972	3.0	trials	1
1010.2117554886632	3.0	trials	8
1014.2117360888241	3.0	trials	6
1018.2117500254901	3.0	trials	5
1022.2117639621563	3.0	trials	6
1026.211744562317	3.0	trials	9
1030.211758498983	3.0	trials	0
1034.2117390991439	3.0	trials	5
1038.21175303581	3.0	trials	9
1042.2117336359709	3.0	trials	3
1046.211747572637	3.0	trials	1
1050.211761509303	3.0	trials	2
1054.2117421094638	3.0	trials	0
1058.21175604613	3.0	trials	5
1062.2117366462908	3.0	trials	3
1066.2117505829567	3.0	trials	4
1070.2117645196229	3.0	trials	9
1074.2117451197837	3.0	trials	3
1078.2117590564499	3.0	trials	6
1082.2117396566105	3.0	trials	2
1086.2117535932766	3.0	trials	9
1090.2117341934375	3.0	trials	6
1094.2117481301036	3.0	trials	4
1098.2117620667696	3.0	trials	4
1102.2117426669304	3.0	trials	7
1106.2117566035965	3.0	trials	4
1110.2117372037574	3.0	trials	8
1114.2117511404235	3.0	trials	2
1118.2117650770895	3.0	trials	6
1122.2117456772503	3.0	trials	5
