onset	duration	nwb_table	cond
15.050464973159235	3.0000000000000018	trials	6
19.050478798331625	3.0	trials	7
23.050459286999622	3.0	trials	3
27.050473112172014	3.0	trials	1
31.05045360084001	3.0000000000000036	trials	3
35.0504674260124	3.0	trials	1
39.05048125118479	3.0	trials	2
43.050461739852786	3.0	trials	3
47.05047556502518	3.0	trials	6
51.050456053693175	3.0	trials	8
55.05046987886556	3.0	trials	1
59.050450367533564	3.0	trials	6
63.05046419270595	3.000000000000007	trials	6
67.05047801787835	3.0	trials	0
71.05045850654635	3.0	trials	3
75.05047233171874	3.0	trials	7
79.05045282038672	3.0	trials	6
83.05046664555913	3.0	trials	8
87.05044713422711	3.0	trials	2
91.0504609593995	3.0	trials	5
95.05047478457189	3.0	trials	7
99.05045527323989	3.0	trials	3
103.05046909841228	3.0	trials	8
107.05044958708028	3.0	trials	2
111.05046341225267	3.0	trials	0
115.05044390092067	3.0	trials	2
119.05045772609306	3.0	trials	7
123.05047155126545	3.0	trials	0
127.05045203993345	3.0	trials	8
131.05046586510585	3.0	trials	9
135.05044635377385	3.0	trials	0
139.05046017894622	3.0	trials	0
143.05047400411863	3.0	trials	0
147.05045449278663	3.0	trials	2
151.050468317959	3.0	trials	3
155.050448806627	3.0	trials	4
159.0504626317994	3.0	trials	0
163.05044312046738	3.0	trials	8
167.05045694563978	3.0	trials	5
171.05047077081215	3.0	trials	8
175.05045125948016	3.0	trials	2
179.05046508465256	3.0	trials	2
183.05044557332056	3.0	trials	8
187.05045939849293	3.0	trials	3
191.05043988716093	3.0	trials	8
195.05045371233334	3.0	trials	5
199.0504675375057	3.0	trials	1
203.0504480261737	3.0	trials	7
207.0504618513461	3.0	trials	1
211.05044234001411	3.0	trials	4
215.0504561651865	3.0	trials	0
219.0504366538545	3.0	trials	5
223.0504504790269	3.0	trials	3
227.05046430419927	3.0	trials	7
231.05044479286727	3.0	trials	0
235.05045861803967	3.0	trials	7
239.05043910670767	3.0	trials	5
243.05045293188005	3.0	trials	7
247.05043342054805	3.0	trials	5
251.05044724572045	3.0	trials	2
255.05046107089282	3.0	trials	2
259.05044155956085	3.0	trials	4
263.0504553847332	3.0	trials	0
267.0504358734012	3.0	trials	5
271.05044969857363	3.0	trials	2
275.050463523746	3.0	trials	7
279.050444012414	3.0	trials	3
283.0504578375864	3.0	trials	9
287.0504383262544	3.0	trials	5
291.0504521514268	3.0	trials	8
295.05043264009475	3.0	trials	8
299.05044646526716	3.0	trials	0
303.05046029043956	3.0	trials	8
307.05044077910753	3.0	trials	1
311.05045460427993	3.0	trials	9
315.0504350929479	3.0	trials	9
319.0504489181203	3.0	trials	9
323.05042940678834	3.0	trials	1
327.0504432319607	3.0	trials	9
331.0504570571331	3.0	trials	6
335.0504375458011	3.0	trials	7
339.05045137097346	3.0	trials	7
343.0504318596415	3.0	trials	3
347.0504456848139	3.0	trials	6
351.05042617348187	3.0	trials	6
355.05043999865427	3.0	trials	1
359.0504538238267	3.0	trials	5
363.05043431249464	3.0	trials	4
