onset	duration	nwb_table	cond
844.5584601611758	3.0	trials	1
848.5584407613367	3.0	trials	7
852.5584546980027	3.0	trials	8
856.5584352981635	3.0	trials	2
860.5584492348296	3.0	trials	2
864.5584631714958	3.0	trials	2
868.5584437716565	3.0	trials	2
872.5584577083226	3.0	trials	5
876.5584383084835	3.0	trials	4
880.5584522451495	3.0	trials	9
884.5584661818156	3.0	trials	8
888.5584467819764	3.0	trials	0
892.5584607186426	3.0	trials	3
896.5584413188033	3.0	trials	1
900.5584552554694	3.0	trials	7
904.5584358556301	3.0	trials	9
908.5584497922963	3.0	trials	1
912.5584637289624	3.0	trials	2
916.5584443291232	3.0	trials	5
920.5584582657892	3.0	trials	6
924.55843886595	3.0	trials	3
928.5584528026161	3.0	trials	1
932.5584334027769	3.0	trials	8
936.5584473394431	3.0	trials	9
940.5584612761091	3.0	trials	6
944.55844187627	3.0	trials	4
948.558455812936	3.0	trials	3
952.5584364130968	3.0	trials	5
956.5584503497629	3.0	trials	9
960.5584642864291	3.0	trials	8
964.5584448865898	3.0	trials	2
968.5584588232559	3.0	trials	6
972.5584394234166	3.0	trials	0
976.5584533600828	3.0	trials	8
980.5584339602436	3.0	trials	5
984.5584478969097	3.0	trials	5
988.5584618335757	3.0	trials	9
992.5584424337366	3.0	trials	4
996.5584563704027	3.0	trials	1
1000.5584369705634	3.0	trials	6
1004.5584509072296	3.0	trials	0
1008.5584648438956	3.0	trials	3
1012.5584454440565	3.0	trials	9
1016.5584593807225	3.0	trials	8
1020.5584399808833	3.0	trials	7
1024.5584539175495	3.0	trials	9
1028.5584345177103	3.0	trials	2
1032.5584484543763	3.0	trials	5
1036.5584623910424	3.0	trials	8
1040.5584429912033	3.0	trials	9
1044.5584569278694	3.0	trials	2
1048.55843752803	3.0	trials	7
1052.5584514646962	3.0	trials	2
1056.558432064857	3.0	trials	3
1060.5584460015232	3.0	trials	0
1064.5584599381891	3.0	trials	0
1068.55844053835	3.0	trials	5
1072.558454475016	3.0	trials	4
1076.558435075177	3.0	trials	1
1080.5584490118429	3.0	trials	8
1084.558462948509	3.0	trials	8
1088.5584435486699	3.0	trials	1
1092.558457485336	3.0	trials	8
1096.5584380854968	3.0	trials	2
1100.5584520221628	3.0	trials	7
1104.5584326223236	3.0	trials	8
1108.5584465589898	3.0	trials	4
1112.558460495656	3.0	trials	2
1116.5584410958165	3.0	trials	7
1120.5584550324827	3.0	trials	7
1124.5584356326435	3.0	trials	6
1128.5584495693097	3.0	trials	7
1132.5584635059756	3.0	trials	6
1136.5584441061364	3.0	trials	6
1140.5584580428026	3.0	trials	6
1144.5584386429634	3.0	trials	6
1148.5584525796296	3.0	trials	2
1152.5584331797902	3.0	trials	2
1156.5584471164564	3.0	trials	0
1160.5584610531225	3.0	trials	8
1164.5584416532834	3.0	trials	2
1168.5584555899493	3.0	trials	7
1172.5584361901101	3.0	trials	4
1176.5584501267763	3.0	trials	4
1180.558430726937	3.0	trials	7
1184.558444663603	3.0	trials	4
1188.5584586002692	3.0	trials	2
1192.55843920043	3.0	trials	9
1196.5584531370962	3.0	trials	4
1200.558433737257	3.0	trials	0
1204.558447673923	3.0	trials	2
1208.5584616105891	3.0	trials	8
