onset	duration	nwb_table	cond
15.796436812478111	3.0000000000000018	trials	5
19.796450860637933	3.0	trials	1
23.79646490879776	3.0	trials	6
27.796445620451333	3.0	trials	4
31.796459668611156	3.0	trials	1
35.796440380264734	3.0	trials	7
39.79645442842455	3.0	trials	0
43.79643514007813	3.0	trials	3
47.79644918823796	3.0	trials	8
51.79646323639778	3.0	trials	2
55.796443948051355	3.0	trials	6
59.79645799621118	3.0	trials	9
63.79643870786475	3.0	trials	9
67.79645275602458	3.0	trials	7
71.79643346767816	3.0	trials	7
75.79644751583798	3.0	trials	1
79.7964615639978	3.0	trials	3
83.79644227565137	3.0	trials	1
87.7964563238112	3.0	trials	8
91.79643703546478	3.0	trials	0
95.7964510836246	3.0	trials	7
99.79643179527817	3.0	trials	3
103.796445843438	3.0	trials	5
107.79645989159782	3.0	trials	3
111.7964406032514	3.0	trials	4
115.79645465141122	3.0	trials	0
119.7964353630648	3.0	trials	0
123.79644941122461	3.0	trials	2
127.79643012287819	2.999999999999986	trials	9
131.79644417103802	3.0	trials	7
135.79645821919783	3.0	trials	2
139.79643893085142	3.0	trials	7
143.79645297901124	3.0	trials	4
147.79643369066483	3.0	trials	7
151.79644773882464	3.0	trials	3
155.7964284504782	3.0	trials	9
159.79644249863804	3.0	trials	1
163.79645654679786	3.0	trials	5
167.79643725845145	3.0	trials	4
171.79645130661126	3.0	trials	4
175.79643201826485	3.0	trials	5
179.79644606642466	3.0	trials	5
183.79642677807823	3.0	trials	8
187.79644082623807	3.0	trials	4
191.79645487439788	3.0	trials	6
195.79643558605147	3.0	trials	2
199.79644963421129	3.0	trials	6
203.79643034586485	3.0	trials	5
207.7964443940247	3.0	trials	0
211.79642510567825	3.0	trials	9
215.7964391538381	3.0	trials	8
219.7964532019979	3.0	trials	7
223.79643391365147	3.0	trials	2
227.7964479618113	3.0	trials	8
231.79642867346487	3.0	trials	4
235.79644272162471	3.0	trials	6
239.79642343327828	3.0	trials	0
