onset	duration	nwb_table	cond
520.3977914288956	3.0	trials	6
524.3977715830853	3.0	trials	7
528.3977850737765	3.0	trials	3
532.3977652279663	3.0	trials	5
536.3977787186575	3.0	trials	7
540.3977922093488	3.0	trials	5
544.3977723635385	3.0	trials	3
548.3977858542297	3.0	trials	6
552.3977660084195	3.0	trials	3
556.3977794991107	3.0	trials	3
560.397792989802	3.0	trials	5
564.3977731439917	3.0	trials	0
568.397786634683	3.0	trials	6
572.3977667888727	3.0	trials	1
576.3977802795639	3.0	trials	7
580.3977937702552	3.0	trials	9
584.3977739244449	3.0	trials	9
588.3977874151362	3.0	trials	2
592.3977675693259	3.0	trials	9
596.3977810600171	3.0	trials	7
600.3977945507085	3.0	trials	6
604.3977747048981	3.0	trials	6
608.3977881955894	3.0	trials	0
612.3977683497791	3.0	trials	5
616.3977818404704	3.0	trials	1
620.3977953311617	3.0	trials	5
624.3977754853513	3.0	trials	8
628.3977889760426	3.0	trials	9
632.3977691302323	3.0	trials	6
636.3977826209236	3.0	trials	8
640.3977961116149	3.0	trials	1
644.3977762658045	3.0	trials	7
648.3977897564959	3.0	trials	1
652.3977699106855	3.0	trials	0
656.3977834013768	3.0	trials	3
660.3977968920681	3.0	trials	3
664.3977770462577	3.0	trials	6
668.3977905369491	3.0	trials	9
672.3977706911387	3.0	trials	7
676.39778418183	3.0	trials	1
680.3977976725213	3.0	trials	2
684.397777826711	3.0	trials	5
688.3977913174023	3.0	trials	7
692.3977714715919	3.0	trials	6
696.3977849622833	3.0	trials	6
700.3977984529745	3.0	trials	5
704.3977786071642	3.0	trials	8
708.3977920978555	3.0	trials	5
712.3977722520451	3.0	trials	2
716.3977857427365	3.0	trials	0
720.3977992334277	3.0	trials	4
724.3977793876174	3.0	trials	2
728.3977928783087	3.0	trials	2
732.3977730324984	3.0	trials	4
736.3977865231897	3.0	trials	7
740.3977666773793	3.0	trials	0
744.3977801680707	3.0	trials	7
748.3977936587619	3.0	trials	2
752.3977738129516	3.0	trials	7
756.3977873036429	3.0	trials	7
760.3977674578325	3.0	trials	2
764.3977809485239	3.0	trials	9
768.3977944392151	3.0	trials	1
772.3977745934048	3.0	trials	2
776.3977880840961	3.0	trials	2
780.3977682382858	3.0	trials	6
784.3977817289771	3.0	trials	6
788.3977952196683	3.0	trials	4
792.397775373858	3.0	trials	4
796.3977888645493	3.0	trials	0
800.397769018739	3.0	trials	6
804.3977825094303	3.0	trials	5
808.3977960001216	3.0	trials	4
812.3977761543113	3.0	trials	6
816.3977896450025	3.0	trials	7
820.3977697991922	3.0	trials	2
824.3977832898835	3.0	trials	0
828.3977967805748	3.0	trials	8
832.3977769347645	3.0	trials	1
836.3977904254557	3.0	trials	9
840.3977705796455	3.0	trials	7
844.3977840703367	3.0	trials	4
848.3977642245264	3.0	trials	0
852.3977777152177	3.0	trials	5
856.397791205909	3.0	trials	6
860.3977713600987	3.0	trials	7
864.3977848507899	3.0	trials	6
868.3977650049796	3.0	trials	0
872.3977784956709	3.0	trials	3
876.3977919863622	3.0	trials	6
880.3977721405519	3.0	trials	6
884.3977856312431	3.0	trials	4
888.3977657854329	3.0	trials	2
892.3977792761241	3.0	trials	7
896.3977927668154	3.0	trials	8
900.3977729210051	3.0	trials	6
904.3977864116964	3.0	trials	8
908.3977665658861	3.0	trials	1
912.3977800565773	3.0	trials	1
916.3977935472686	3.0	trials	6
920.3977737014583	3.0	trials	4
924.3977871921496	3.0	trials	0
928.3977673463393	3.0	trials	6
932.3977808370305	3.0	trials	9
936.3977943277218	3.0	trials	5
940.3977744819115	3.0	trials	1
944.3977879726028	3.0	trials	3
