onset	duration	nwb_table	cond
539.9413208331463	3.0	trials	8
543.9413351042936	3.0	trials	0
547.9413160389327	3.0	trials	4
551.94133031008	3.0	trials	2
555.9413112447191	3.0	trials	3
559.9413255158664	3.0	trials	8
563.9413064505056	3.0	trials	0
567.9413207216529	3.0	trials	4
571.9413349928002	3.0	trials	8
575.9413159274394	3.0	trials	0
579.9413301985867	3.0	trials	3
583.9413111332258	3.0	trials	5
587.9413254043731	3.0	trials	7
591.9413063390123	3.0	trials	8
595.9413206101596	3.0	trials	2
599.9413348813068	3.0	trials	5
603.941315815946	3.0	trials	4
607.9413300870933	3.0	trials	4
611.9413110217325	3.0	trials	5
615.9413252928798	3.0	trials	4
619.9413062275189	3.0	trials	1
623.9413204986662	3.0	trials	5
627.9413347698135	3.0	trials	2
631.9413157044527	3.0	trials	8
635.9413299756	3.0	trials	0
639.9413109102392	3.0	trials	1
643.9413251813864	3.0	trials	0
647.9413061160257	3.0	trials	9
651.9413203871729	3.0	trials	1
655.9413346583202	3.0	trials	8
659.9413155929593	3.0	trials	1
663.9413298641066	3.0	trials	8
667.9413107987458	3.0	trials	4
671.9413250698931	3.0	trials	6
675.9413060045323	3.0	trials	8
679.9413202756796	3.0	trials	1
683.9413345468269	3.0	trials	6
687.9413154814661	3.0	trials	5
691.9413297526133	3.0	trials	4
695.9413106872524	3.0	trials	0
699.9413249583997	3.0	trials	7
703.9413058930389	3.0	trials	6
707.9413201641862	3.0	trials	3
711.9413344353335	3.0	trials	2
715.9413153699727	3.0	trials	7
719.94132964112	3.0	trials	0
723.9413105757592	3.0	trials	5
727.9413248469065	3.0	trials	1
731.9413057815456	3.0	trials	5
735.9413200526928	3.0	trials	2
739.9413343238401	3.0	trials	9
743.9413152584793	3.0	trials	7
747.9413295296266	3.0	trials	0
751.9413104642658	3.0	trials	8
755.9413247354131	3.0	trials	2
759.9413056700523	3.0	trials	9
763.9413199411996	3.0	trials	9
767.9413342123469	3.0	trials	6
771.941315146986	3.0	trials	9
775.9413294181333	3.0	trials	8
779.9413103527725	3.0	trials	5
783.9413246239197	3.0	trials	8
787.941305558559	3.0	trials	0
791.9413198297062	3.0	trials	7
795.9413341008535	3.0	trials	6
799.9413150354927	3.0	trials	1
803.94132930664	3.0	trials	4
807.9413102412791	3.0	trials	5
811.9413245124264	3.0	trials	1
815.9413054470656	3.0	trials	9
819.9413197182129	3.0	trials	2
823.9413339893601	3.0	trials	5
827.9413149239994	3.0	trials	9
831.9413291951466	3.0	trials	4
835.9413101297858	3.0	trials	1
839.9413244009331	3.0	trials	1
843.9413053355722	3.0	trials	3
847.9413196067195	3.0	trials	8
851.9413338778668	3.0	trials	5
855.941314812506	3.0	trials	6
859.9413290836533	3.0	trials	4
863.9413100182925	3.0	trials	6
867.9413242894398	3.0	trials	7
871.941305224079	3.0	trials	1
875.9413194952263	3.0	trials	5
879.9413337663735	3.0	trials	3
883.9413147010126	3.0	trials	4
887.9413289721599	3.0	trials	7
891.9413099067991	3.0	trials	3
895.9413241779464	3.0	trials	0
899.9413051125856	3.0	trials	9
903.9413193837329	3.0	trials	7
907.9413336548802	3.0	trials	7
911.9413145895194	3.0	trials	5
915.9413288606667	3.0	trials	5
919.9413097953058	3.0	trials	8
923.941324066453	3.0	trials	8
927.9413050010922	3.0	trials	2
931.9413192722395	3.0	trials	4
935.9413335433868	3.0	trials	6
939.941314478026	3.0	trials	7
943.9413287491733	3.0	trials	2
947.9413096838125	3.0	trials	3
951.9413239549598	3.0	trials	5
955.9413048895989	3.0	trials	7
959.9413191607462	3.0	trials	3
963.9413334318934	3.0	trials	8
967.9413143665327	3.0	trials	2
971.9413286376799	3.0	trials	5
975.9413095723191	3.0	trials	8
979.9413238434664	3.0	trials	5
983.9413047781055	3.0	trials	2
987.9413190492529	3.0	trials	1
991.9413333204002	3.0	trials	4
995.9413142550393	3.0	trials	3
999.9413285261866	3.0	trials	4
1003.9413094608258	3.0	trials	9
1007.9413237319731	3.0	trials	4
1011.9413046666123	3.0	trials	5
1015.9413189377595	3.0	trials	9
1019.9413332089068	3.0	trials	3
1023.9413141435459	3.0	trials	6
1027.9413284146933	3.0	trials	3
1031.9413093493324	3.0	trials	3
1035.9413236204798	3.0	trials	5
1039.941304555119	3.0	trials	0
1043.941318826266	3.0	trials	3
1047.9413330974135	3.0	trials	7
1051.9413140320526	3.0	trials	3
1055.9413283032	3.0	trials	8
1059.941309237839	3.0	trials	3
1063.9413235089864	3.0	trials	4
1067.9413044436255	3.0	trials	4
1071.941318714773	3.0	trials	6
1075.94133298592	3.0	trials	2
1079.9413139205592	3.0	trials	7
1083.9413281917066	3.0	trials	1
1087.9413091263457	3.0	trials	2
1091.941323397493	3.0	trials	5
1095.9413043321322	3.0	trials	6
1099.9413186032796	3.0	trials	2
1103.9413328744267	3.0	trials	6
1107.941313809066	3.0	trials	7
1111.9413280802132	3.0	trials	0
1115.9413090148523	3.0	trials	2
1119.9413232859997	3.0	trials	3
1123.9413042206388	3.0	trials	3
1127.9413184917862	3.0	trials	7
1131.9413327629334	3.0	trials	3
1135.9413136975727	3.0	trials	9
1139.9413279687199	3.0	trials	6
1143.9413089033592	3.0	trials	8
1147.9413231745064	3.0	trials	0
1151.9413041091454	3.0	trials	1
1155.9413183802928	3.0	trials	9
1159.94133265144	3.0	trials	7
1163.9413135860793	3.0	trials	2
1167.9413278572265	3.0	trials	6
1171.9413087918658	3.0	trials	5
1175.941323063013	3.0	trials	5
1179.9413039976523	3.0	trials	1
1183.9413182687995	3.0	trials	9
1187.9413325399469	3.0	trials	7
1191.941313474586	3.0	trials	7
1195.9413277457331	3.0	trials	2
1199.9413086803725	3.0	trials	2
1203.9413229515196	3.0	trials	2
1207.941303886159	3.0	trials	7
