onset	duration	nwb_table	cond
16.211276296224963	3.0	trials	0
20.211257007878537	3.0	trials	2
24.21127105603836	3.0	trials	3
28.211251767691937	3.0	trials	0
32.21126581585176	3.0	trials	5
36.21124652750534	3.0	trials	5
40.21126057566516	3.0	trials	3
44.211241287318735	3.0	trials	1
48.211255335478555	3.0	trials	2
52.21126938363838	3.0	trials	9
56.21125009529196	3.0	trials	1
60.21126414345178	3.0	trials	3
64.21124485510536	3.0	trials	5
68.21125890326518	3.0	trials	2
72.21123961491875	3.0	trials	3
76.21125366307858	3.0	trials	6
80.2112677112384	3.0	trials	5
84.21124842289198	3.0	trials	6
88.2112624710518	3.0	trials	7
92.21124318270537	3.0	trials	3
96.2112572308652	3.0	trials	2
100.21123794251878	3.0	trials	7
104.2112519906786	3.0	trials	8
108.21126603883842	3.0	trials	9
112.211246750492	3.0	trials	0
116.21126079865182	3.0	trials	8
120.2112415103054	3.0	trials	5
124.21125555846523	3.0	trials	7
128.2112362701188	3.0	trials	4
132.21125031827862	3.0	trials	0
136.21126436643846	3.0	trials	4
140.21124507809202	3.0	trials	8
144.21125912625183	3.0	trials	6
148.21123983790542	3.0	trials	8
152.21125388606524	3.0	trials	5
156.21123459771883	3.0	trials	8
160.21124864587864	3.0	trials	7
164.21126269403845	3.0	trials	7
168.21124340569204	3.0	trials	2
172.21125745385186	3.0	trials	9
176.21123816550545	3.0	trials	5
180.21125221366526	3.0	trials	6
184.21123292531885	3.0	trials	5
188.21124697347867	3.0	trials	1
192.21126102163848	3.0	trials	4
196.21124173329207	3.0	trials	2
200.21125578145188	3.0	trials	7
204.21123649310547	3.0	trials	1
208.2112505412653	3.0	trials	0
212.21123125291885	3.0	trials	4
216.2112453010787	3.0	trials	6
220.2112593492385	3.0	trials	0
224.2112400608921	3.0	trials	8
228.2112541090519	3.0	trials	0
232.21123482070547	3.0	trials	7
236.2112488688653	3.0	trials	6
240.21126291702512	3.0	trials	3
244.21124362867872	3.0	trials	9
248.21125767683853	3.0	trials	4
252.2112383884921	3.0	trials	5
256.21125243665193	3.0	trials	4
260.2112331483055	3.0	trials	7
264.2112471964653	3.0	trials	2
268.2112612446252	3.0	trials	1
272.21124195627874	3.0	trials	0
276.21125600443855	3.0	trials	1
280.2112367160921	3.0	trials	5
284.21125076425193	3.0	trials	2
288.21123147590555	3.0	trials	3
292.21124552406536	3.0	trials	0
296.2112595722252	3.0	trials	4
300.21124028387874	3.0	trials	5
304.21125433203855	3.0	trials	6
308.21123504369217	3.0	trials	4
312.211249091852	3.0	trials	2
316.2112631400118	3.0	trials	9
320.21124385166536	3.0	trials	2
324.21125789982517	3.0	trials	9
328.2112386114788	3.0	trials	8
332.2112526596386	3.0	trials	5
336.21123337129217	3.0	trials	8
340.211247419452	3.0	trials	7
344.2112614676118	3.0	trials	7
348.2112421792654	3.0	trials	8
352.2112562274252	3.0	trials	6
356.2112369390788	3.0	trials	9
360.2112509872386	3.0	trials	7
364.21123169889216	3.0	trials	9
368.21124574705203	3.0	trials	5
372.21125979521184	3.0	trials	8
376.2112405068654	3.0	trials	0
380.2112545550252	3.0	trials	1
384.2112352666788	3.0	trials	7
388.21124931483865	3.0	trials	4
392.21126336299847	3.0	trials	3
396.21124407465203	3.0	trials	8
400.21125812281184	3.0	trials	4
404.2112388344654	3.0	trials	9
408.2112528826253	3.0	trials	6
412.21123359427884	3.0	trials	0
416.21124764243865	3.0	trials	4
420.21126169059846	3.0	trials	1
424.2112424022521	3.0	trials	8
428.2112564504119	3.0	trials	1
432.21123716206546	3.0	trials	5
436.21125121022527	3.0	trials	9
440.21123192187883	3.0	trials	4
444.2112459700387	3.0	trials	6
448.2112600181985	3.0	trials	9
452.2112407298521	3.0	trials	9
456.2112547780119	3.0	trials	2
460.21123548966546	3.0	trials	5
464.2112495378253	3.0	trials	1
468.21126358598514	3.0	trials	3
472.2112442976387	3.0	trials	6
476.2112583457985	3.0	trials	1
480.2112390574521	3.0	trials	4
484.21125310561195	3.0	trials	5
488.2112338172655	3.0	trials	0
492.2112478654253	3.0	trials	5
496.21126191358513	3.0	trials	7
500.2112426252387	3.0	trials	7
504.21125667339857	3.0	trials	7
508.21123738505213	3.0	trials	5
512.2112514332119	3.0	trials	8
516.2112321448656	3.0	trials	2
520.2112461930253	3.0	trials	4
524.2112602411852	3.0	trials	6
528.2112409528387	3.0	trials	5
532.2112550009986	3.0	trials	4
536.2112357126522	3.0	trials	4
540.2112497608119	3.0	trials	5
544.2112304724656	3.0	trials	6
548.2112445206253	3.0	trials	1
552.2112585687852	3.0	trials	8
556.2112392804388	3.0	trials	8
560.2112533285986	3.0	trials	4
564.2112340402522	3.0	trials	2
568.2112480884119	3.0	trials	0
572.2112621365718	3.0	trials	6
576.2112428482254	3.0	trials	2
580.2112568963852	3.0	trials	4
584.2112376080388	3.0	trials	8
588.2112516561986	3.0	trials	2
592.2112323678522	3.0	trials	0
596.211246416012	3.0	trials	8
600.2112604641718	3.0	trials	7
604.2112411758254	3.0	trials	7
608.2112552239852	3.0	trials	3
612.2112359356388	3.0	trials	1
616.2112499837987	3.0	trials	6
620.2112306954522	3.0	trials	2
624.211244743612	3.0	trials	3
628.2112587917718	3.0	trials	2
632.2112395034254	3.0	trials	4
636.2112535515853	3.0	trials	0
640.2112342632388	3.0	trials	1
644.2112483113987	3.0	trials	7
648.2112623595584	3.0	trials	1
652.211243071212	3.0	trials	6
656.2112571193719	3.0	trials	3
660.2112378310254	3.0	trials	7
664.2112518791853	3.0	trials	7
668.2112325908388	3.0	trials	3
672.2112466389987	3.0	trials	0
676.2112606871585	3.0	trials	9
680.211241398812	3.0	trials	8
684.2112554469719	3.0	trials	1
688.2112361586254	3.0	trials	2
692.2112502067853	3.0	trials	8
696.2112309184389	3.0	trials	2
700.2112449665987	3.0	trials	3
704.2112590147585	3.0	trials	6
708.211239726412	3.0	trials	9
712.2112537745719	3.0	trials	4
716.2112344862255	3.0	trials	5
720.2112485343853	3.0	trials	1
724.2112625825451	3.0	trials	3
728.2112432941988	3.0	trials	4
732.2112573423585	3.0	trials	4
736.2112380540121	3.0	trials	1
740.2112521021719	3.0	trials	6
744.2112328138255	3.0	trials	0
748.2112468619854	3.0	trials	4
752.2112609101451	3.0	trials	8
756.2112416217988	3.0	trials	6
760.2112556699585	3.0	trials	6
764.2112363816121	3.0	trials	2
768.211250429772	3.0	trials	0
772.2112311414255	3.0	trials	7
776.2112451895854	3.0	trials	4
780.2112592377451	3.0	trials	1
784.2112399493988	3.0	trials	1
788.2112539975586	3.0	trials	9
792.2112347092121	3.0	trials	5
796.211248757372	3.0	trials	7
800.2112628055318	3.0	trials	9
804.2112435171854	3.0	trials	8
808.2112575653452	3.0	trials	4
812.2112382769988	3.0	trials	2
816.2112523251586	3.0	trials	3
820.2112330368121	3.0	trials	4
824.211247084972	3.0	trials	8
828.2112611331319	3.0	trials	1
832.2112418447854	3.0	trials	2
836.2112558929452	3.0	trials	7
840.2112366045988	3.0	trials	9
844.2112506527586	3.0	trials	3
848.2112647009185	3.0	trials	2
852.211245412572	3.0	trials	4
856.2112594607319	3.0	trials	6
860.2112401723854	3.0	trials	7
864.2112542205452	3.0	trials	5
868.2112349321989	3.0	trials	1
872.2112489803586	3.0	trials	0
876.2112630285185	3.0	trials	7
880.211243740172	3.0	trials	8
884.2112577883319	3.0	trials	0
888.2112384999855	3.0	trials	7
892.2112525481452	3.0	trials	8
896.2112332597989	3.0	trials	7
900.2112473079586	3.0	trials	6
904.2112613561185	3.0	trials	6
908.2112420677721	3.0	trials	4
912.2112561159319	3.0	trials	0
916.2112368275855	3.0	trials	5
920.2112508757452	3.0	trials	2
924.2112649239051	3.0	trials	1
928.2112456355587	3.0	trials	9
932.2112596837185	3.0	trials	9
936.2112403953721	3.0	trials	3
940.2112544435319	3.0	trials	2
944.2112351551855	3.0	trials	6
948.2112492033453	3.0	trials	4
952.2112632515051	3.0	trials	2
956.2112439631587	3.0	trials	3
960.2112580113185	3.0	trials	5
964.2112387229721	3.0	trials	1
968.211252771132	3.0	trials	0
972.2112668192917	3.0	trials	9
976.2112475309453	3.0	trials	9
980.2112615791051	3.0	trials	9
984.2112422907587	3.0	trials	7
988.2112563389186	3.0	trials	9
992.2112370505721	3.0	trials	0
996.211251098732	3.0	trials	0
1000.2112651468917	3.0	trials	1
1004.2112458585453	3.0	trials	7
1008.2112599067052	3.0	trials	0
1012.2112406183587	3.0	trials	1
1016.2112546665186	3.0	trials	0
1020.2112353781721	3.0	trials	8
1024.211249426332	3.0	trials	7
1028.2112634744917	3.0	trials	3
1032.2112441861454	3.0	trials	8
1036.2112582343052	3.0	trials	0
1040.2112389459587	3.0	trials	6
1044.2112529941187	3.0	trials	9
1048.2112670422785	3.0	trials	9
1052.211247753932	3.0	trials	6
1056.2112618020917	3.0	trials	6
1060.2112425137454	3.0	trials	3
1064.2112565619052	3.0	trials	2
1068.2112372735587	3.0	trials	0
1072.2112513217187	3.0	trials	5
1076.2112653698784	3.0	trials	0
1080.211246081532	3.0	trials	8
1084.211260129692	3.0	trials	2
1088.2112408413454	3.0	trials	3
1092.2112548895052	3.0	trials	1
1096.2112356011587	3.0	trials	4
1100.2112496493187	3.0	trials	1
1104.2112636974784	3.0	trials	9
1108.211244409132	3.0	trials	5
1112.211258457292	3.0	trials	6
1116.2112391689454	3.0	trials	9
1120.2112532171052	3.0	trials	8
1124.2112672652652	3.0	trials	3
1128.2112479769187	3.0	trials	2
1132.2112620250784	3.0	trials	9
1136.211242736732	3.0	trials	3
1140.211256784892	3.0	trials	3
1144.2112374965454	3.0	trials	6
1148.2112515447052	3.0	trials	3
1152.2112655928652	3.0	trials	9
1156.2112463045187	3.0	trials	1
1160.2112603526784	3.0	trials	3
1164.2112410643322	3.0	trials	3
1168.211255112492	3.0	trials	3
1172.2112358241454	3.0	trials	5
1176.2112498723052	3.0	trials	5
1180.2112639204652	3.0	trials	0
1184.2112446321187	3.0	trials	2
1188.2112586802784	3.0	trials	8
1192.2112393919322	3.0	trials	9
1196.211253440092	3.0	trials	6
1200.2112674882517	3.0	trials	3
1204.2112481999054	3.0	trials	5
1208.2112622480652	3.0	trials	1
1212.2112429597187	3.0	trials	8
